kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov,votes_jokowi,votes_prabowo,suara_sah,suara_tidak_sah,suara_total,kp_kec_names
610201,Mempawah Hilir,6102,Kabupaten Mempawah,61,Kalimantan Barat,5343,17571,22716,623,23171,MEMPAWAH HILIR
610206,Toho,6102,Kabupaten Mempawah,61,Kalimantan Barat,9221,2075,11300,157,11528,TOHO
610207,Sungai Pinyuh,6102,Kabupaten Mempawah,61,Kalimantan Barat,9653,20291,30041,696,30728,SUNGAI PINYUH
610212,Sungai Kunyit,6102,Kabupaten Mempawah,61,Kalimantan Barat,5063,9919,14982,327,15208,SUNGAI KUNYIT
610215,Segedong,6102,Kabupaten Mempawah,61,Kalimantan Barat,4233,8920,13150,467,13587,SEGEDONG
610216,Anjongan,6102,Kabupaten Mempawah,61,Kalimantan Barat,5004,5964,10971,143,11118,ANJONGAN
610217,Sadaniang,6102,Kabupaten Mempawah,61,Kalimantan Barat,5975,383,6358,109,6361,SADANIANG
610218,Mempawah Timur,6102,Kabupaten Mempawah,61,Kalimantan Barat,2444,14941,17382,380,17681,MEMPAWAH TIMUR
610301,Kapuas,6103,Kabupaten Sanggau,61,Kalimantan Barat,27266,21510,48718,724,48610,KAPUAS
610302,Mukok,6103,Kabupaten Sanggau,61,Kalimantan Barat,7817,4274,12098,274,12369,MUKOK
610303,Noyan,6103,Kabupaten Sanggau,61,Kalimantan Barat,5492,490,5982,125,6112,NOYAN
610304,Jangkang,6103,Kabupaten Sanggau,61,Kalimantan Barat,14508,2985,17493,283,17884,JANGKANG
610305,Bonti,6103,Kabupaten Sanggau,61,Kalimantan Barat,9793,3840,13552,285,13747,BONTI
610306,Beduai,6103,Kabupaten Sanggau,61,Kalimantan Barat,5699,1146,6713,109,7050,BEDUAI
610307,Sekayam,6103,Kabupaten Sanggau,61,Kalimantan Barat,14304,5413,19560,518,20231,SEKAYAM
610308,Kembayan,6103,Kabupaten Sanggau,61,Kalimantan Barat,14276,3507,17783,264,17800,KEMBAYAN
610309,Parindu,6103,Kabupaten Sanggau,61,Kalimantan Barat,20877,1748,22432,414,22686,PARINDU
610310,Tayan Hulu,6103,Kabupaten Sanggau,61,Kalimantan Barat,19881,1993,21858,304,22172,TAYAN HULU
610311,Tayan Hilir,6103,Kabupaten Sanggau,61,Kalimantan Barat,13895,6073,19968,325,20161,TAYAN HILIR
610312,Balai,6103,Kabupaten Sanggau,61,Kalimantan Barat,13505,1533,15032,260,15294,BALAI
610313,Toba,6103,Kabupaten Sanggau,61,Kalimantan Barat,7739,803,8529,75,8623,TOBA
610320,Meliau,6103,Kabupaten Sanggau,61,Kalimantan Barat,19297,9693,28886,389,29380,MELIAU
610321,Entikong,6103,Kabupaten Sanggau,61,Kalimantan Barat,8134,1504,9636,86,9812,ENTIKONG
610401,Matan Hilir Utara,6104,Kabupaten Ketapang,61,Kalimantan Barat,5277,5268,10535,456,11152,MATAN HILIR UTARA
610402,Marau,6104,Kabupaten Ketapang,61,Kalimantan Barat,7304,1099,8403,181,8585,MARAU
610403,Manis Mata,6104,Kabupaten Ketapang,61,Kalimantan Barat,10662,4638,15243,418,16095,MANIS MATA
610404,Kendawangan,6104,Kabupaten Ketapang,61,Kalimantan Barat,16079,7157,23136,771,23375,KENDAWANGAN
610405,Sandai,6104,Kabupaten Ketapang,61,Kalimantan Barat,8418,8059,16477,463,16939,SANDAI
610407,Sungai Laur,6104,Kabupaten Ketapang,61,Kalimantan Barat,6303,4627,10930,193,11187,SUNGAI LAUR
610408,Simpang Hulu,6104,Kabupaten Ketapang,61,Kalimantan Barat,17931,1502,19230,415,19858,SIMPANG HULU
610411,Nanga Tayap,6104,Kabupaten Ketapang,61,Kalimantan Barat,11742,7069,18822,397,19395,NANGA TAYAP
610412,Matan Hilir Selatan,6104,Kabupaten Ketapang,61,Kalimantan Barat,7572,13191,20676,765,21443,MATAN HILIR SELATAN
610413,Tumbang Titi,6104,Kabupaten Ketapang,61,Kalimantan Barat,11003,4035,15044,363,15409,TUMBANG TITI
610414,Jelai Hulu,6104,Kabupaten Ketapang,61,Kalimantan Barat,8898,1906,10804,165,10977,JELAI HULU
610416,Delta Pawan,6104,Kabupaten Ketapang,61,Kalimantan Barat,16091,29899,45757,983,45828,DELTA PAWAN
610417,Muara Pawan,6104,Kabupaten Ketapang,61,Kalimantan Barat,3489,6387,9876,345,9990,MUARA PAWAN
610418,Benua Kayong,6104,Kabupaten Ketapang,61,Kalimantan Barat,4011,21963,25715,786,26503,BENUA KAYONG
610419,Hulu Sungai,6104,Kabupaten Ketapang,61,Kalimantan Barat,7020,474,7489,70,7559,HULU SUNGAI
610420,Simpang Dua,6104,Kabupaten Ketapang,61,Kalimantan Barat,4413,576,4989,62,5162,SIMPANG DUA
610421,Air Upas,6104,Kabupaten Ketapang,61,Kalimantan Barat,8805,1549,10361,223,10521,AIR UPAS
610422,Singkup,6104,Kabupaten Ketapang,61,Kalimantan Barat,3379,879,4258,111,4368,SINGKUP
610424,Pemahan,6104,Kabupaten Ketapang,61,Kalimantan Barat,1526,1675,3201,66,3291,PEMAHAN
610425,Sungai Melayu Rayak,6104,Kabupaten Ketapang,61,Kalimantan Barat,5494,2167,7661,146,7809,SUNGAI MELAYU RAYAK
610501,Sintang,6105,Kabupaten Sintang,61,Kalimantan Barat,27602,42125,69356,1532,70225,SIANTAN; SINTANG
610502,Tempunak,6105,Kabupaten Sintang,61,Kalimantan Barat,14765,4126,18706,267,19180,TEMPUNAK
610503,Sepauk,6105,Kabupaten Sintang,61,Kalimantan Barat,25296,7345,32065,381,32857,SEPAUK
610504,Ketungau Hilir,6105,Kabupaten Sintang,61,Kalimantan Barat,13107,1826,14590,338,14416,KETUNGAU HILIR
610505,Ketungau Tengah,6105,Kabupaten Sintang,61,Kalimantan Barat,17569,1509,18941,124,19261,KETUNGAU TENGAH
610506,Ketungau Hulu,6105,Kabupaten Sintang,61,Kalimantan Barat,12858,973,13831,95,13926,KETUNGAU HULU
610507,Dedai,6105,Kabupaten Sintang,61,Kalimantan Barat,11925,8181,19905,418,20356,DEDAI
610508,Kayan Hilir,6105,Kabupaten Sintang,61,Kalimantan Barat,16643,3222,19865,195,19344,KAYAN HILIR
610509,Kayan Hulu,6105,Kabupaten Sintang,61,Kalimantan Barat,12976,3515,16215,417,16534,KAYAN HULU
610514,Serawai,6105,Kabupaten Sintang,61,Kalimantan Barat,9723,4001,13724,291,13941,SERAWAI
610515,Ambalau,6105,Kabupaten Sintang,61,Kalimantan Barat,6655,935,7572,180,7735,AMBALAU
610519,Kelam Permai,6105,Kabupaten Sintang,61,Kalimantan Barat,9681,2260,11905,194,11797,KELAM PERMAI
610520,Sungai Tebelian,6105,Kabupaten Sintang,61,Kalimantan Barat,14019,6517,20536,353,20910,SUNGAI TEBELIAN
610521,Binjai Hulu,6105,Kabupaten Sintang,61,Kalimantan Barat,5708,1851,7342,351,7693,BINJAI HULU
610601,Putussibau Utara,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,9793,5264,14727,437,15382,PUTUSSIBAU UTARA
610602,Bika,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,2637,216,2853,17,2870,BIKA
610603,Embaloh Hilir,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,2632,791,3423,65,3988,EMBALOH HILIR
610604,Embaloh Hulu,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,2730,141,2871,54,2925,EMBALOH HULU
610605,Bunut Hilir,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,3144,1892,5018,93,5111,BUNUT HILIR
610606,Bunut Hulu,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,2755,5877,8632,214,8846,BUNUT HULU
610607,Jongkong,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,2467,4315,6782,183,6753,JONGKONG
610608,Hulu Gurung,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,1398,7321,8466,408,8877,HULU GURUNG
610609,Selimbau,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,5777,2485,8259,194,8454,SELIMBAU
610610,Semitau,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,4200,1181,5381,75,5455,SEMITAU
610611,Seberuang,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,5687,1287,6974,186,7149,SEBERUANG
610612,Batang Lupar,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,2559,482,3041,53,3094,BATANG LUPAR
610613,Empanang,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,2076,129,2133,34,2238,EMPANANG
610614,Badau,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,3144,768,3912,76,3984,BADAU
610615,Silat Hilir,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,7945,3304,11129,332,11401,SILAT HILIR
610616,Silat Hulu,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,4200,3141,7346,141,7484,SILAT HULU
610617,Putussibau Selatan,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,7674,5617,13288,195,13514,PUTUSSIBAU SELATAN
610618,Kalis,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,6404,1919,8323,102,8425,KALIS
610619,Boyan Tanjung,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,2651,4676,7332,220,7309,BOYAN TANJUNG
610620,Mentebah,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,3011,2931,5935,205,6140,MENTEBAH
610621,Pengkadan,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,1117,4758,5676,306,5982,PENGKADAN
610622,Suhaid,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,4139,1417,5551,153,5706,SUHAID
610623,Puring Kencana,6106,Kabupaten Kapuas Hulu,61,Kalimantan Barat,1466,55,1475,60,1535,PURING KENCANA
610701,Sungai Raya,6107,Kabupaten Bengkayang,61,Kalimantan Barat,4838,5995,10836,263,10971,SUNGAI RAYA
610702,Samalantan,6107,Kabupaten Bengkayang,61,Kalimantan Barat,11092,1252,12444,186,12620,SAMALANTAN
610703,Ledo,6107,Kabupaten Bengkayang,61,Kalimantan Barat,6607,1333,7899,114,8024,LEDO
610704,Bengkayang,6107,Kabupaten Bengkayang,61,Kalimantan Barat,12778,2589,15160,262,15737,BENGKAYANG
610705,Seluas,6107,Kabupaten Bengkayang,61,Kalimantan Barat,8101,1579,9680,125,9713,SELUAS
610706,Sanggau Ledo,6107,Kabupaten Bengkayang,61,Kalimantan Barat,5602,2100,7702,123,7830,SANGGAU LEDO
610707,Jagoi Babang,6107,Kabupaten Bengkayang,61,Kalimantan Barat,3850,432,4107,61,4340,JAGOI BABANG
610708,Monterado,6107,Kabupaten Bengkayang,61,Kalimantan Barat,12130,2680,14786,280,15053,MONTERADO
610709,Teriak,6107,Kabupaten Bengkayang,61,Kalimantan Barat,7775,634,8410,133,8555,TERIAK
610710,Suti Semarang,6107,Kabupaten Bengkayang,61,Kalimantan Barat,2635,707,3339,31,3198,SUTI SEMARANG
610711,Capkala,6107,Kabupaten Bengkayang,61,Kalimantan Barat,3650,860,4381,219,4602,CAPKALA
610712,Siding,6107,Kabupaten Bengkayang,61,Kalimantan Barat,3990,109,3920,233,4255,SIDING
610713,Lumar,6107,Kabupaten Bengkayang,61,Kalimantan Barat,4037,376,4409,50,4509,LUMAR
610714,Sungai Betung,6107,Kabupaten Bengkayang,61,Kalimantan Barat,5416,411,5827,106,5705,SUNGAI BETUNG
610715,Sungai Raya Kepulauan,6107,Kabupaten Bengkayang,61,Kalimantan Barat,5609,6848,12457,279,12596,SUNGAI RAYA KEPULAUAN
610716,Lembah Bawang,6107,Kabupaten Bengkayang,61,Kalimantan Barat,2962,351,3313,57,3370,LEMBAH BAWANG
610717,Tujuh Belas,6107,Kabupaten Bengkayang,61,Kalimantan Barat,6239,2096,8109,361,8471,TUJUH BELAS
610801,Ngabang,6108,Kabupaten Landak,61,Kalimantan Barat,37412,9315,45942,825,46121,NGABANG
610802,Mempawah Hulu,6108,Kabupaten Landak,61,Kalimantan Barat,22471,1493,23843,508,25014,MEMPAWAH HULU
610803,Menjalin,6108,Kabupaten Landak,61,Kalimantan Barat,11663,628,12291,90,12133,MENJALIN
610804,Mandor,6108,Kabupaten Landak,61,Kalimantan Barat,16462,2752,18521,660,19292,MANDOR
610805,Air Besar,6108,Kabupaten Landak,61,Kalimantan Barat,13089,3164,15717,570,16206,AIR BESAR
610806,Menyuke,6108,Kabupaten Landak,61,Kalimantan Barat,16912,2143,19054,155,18580,MENYUKE
610807,Sengah Temila,6108,Kabupaten Landak,61,Kalimantan Barat,40574,2664,42751,515,43006,SENGAH TEMILA
610808,Meranti,6108,Kabupaten Landak,61,Kalimantan Barat,5560,953,6520,138,6284,MERANTI
610809,Kuala Behe,6108,Kabupaten Landak,61,Kalimantan Barat,8546,2383,10933,88,10916,KUALA BEHE
610810,Sebangki,6108,Kabupaten Landak,61,Kalimantan Barat,6735,5300,11716,374,11912,SEBANGKI
610811,Jelimpo,6108,Kabupaten Landak,61,Kalimantan Barat,15780,1952,17727,282,18068,JELIMPO
610812,Banyuke Hulu,6108,Kabupaten Landak,61,Kalimantan Barat,7390,486,7873,118,7996,BANYUKE HULU
610813,Sompak,6108,Kabupaten Landak,61,Kalimantan Barat,10196,539,10727,93,10880,SOMPAK
610901,Sekadau Hilir,6109,Kabupaten Sekadau,61,Kalimantan Barat,24721,14375,38883,454,38629,SEKADAU HILIR
610902,Sekadau Hulu,6109,Kabupaten Sekadau,61,Kalimantan Barat,12172,5331,17503,253,17677,SEKADAU HULU
610903,Nanga Taman,6109,Kabupaten Sekadau,61,Kalimantan Barat,13574,4466,18040,201,17789,NANGA TAMAN
610904,Nanga Mahap,6109,Kabupaten Sekadau,61,Kalimantan Barat,12112,4069,15748,397,16204,NANGA MAHAP
610905,Belitang Hilir,6109,Kabupaten Sekadau,61,Kalimantan Barat,10221,4205,14598,179,14365,BELITANG HILIR
610906,Belitang Hulu,6109,Kabupaten Sekadau,61,Kalimantan Barat,12966,1548,14077,136,13862,BELITANG HULU
610907,Belitang,6109,Kabupaten Sekadau,61,Kalimantan Barat,5667,2602,8269,104,8407,BELITANG
611001,Belimbing,6110,Kabupaten Melawi,61,Kalimantan Barat,11278,3850,15126,214,14856,BELIMBING
611002,Nanga Pinoh,6110,Kabupaten Melawi,61,Kalimantan Barat,14355,17220,31575,544,31235,NANGA PINOH
611003,Ella Hilir,6110,Kabupaten Melawi,61,Kalimantan Barat,6733,4747,11510,94,11399,ELLA HILIR
611004,Menukung,6110,Kabupaten Melawi,61,Kalimantan Barat,10633,3092,13723,148,12903,MENUKUNG
611005,Sayan,6110,Kabupaten Melawi,61,Kalimantan Barat,6849,6486,13345,355,13409,SAYAN
611006,Tanah Pinoh,6110,Kabupaten Melawi,61,Kalimantan Barat,4141,7158,11308,288,11188,TANAH PINOH
611007,Sokan,6110,Kabupaten Melawi,61,Kalimantan Barat,5967,7136,13105,228,13236,SOKAN
611008,Pinoh Utara,6110,Kabupaten Melawi,61,Kalimantan Barat,5569,5186,10449,110,10345,PINOH UTARA
611009,Pinoh Selatan,6110,Kabupaten Melawi,61,Kalimantan Barat,4708,3533,8243,166,8369,PINOH SELATAN
611010,Belimbing Hulu,6110,Kabupaten Melawi,61,Kalimantan Barat,4927,2115,7042,62,6679,BELIMBING HULU
611011,Tanah Pinoh Barat,6110,Kabupaten Melawi,61,Kalimantan Barat,6302,4112,10215,107,10278,TANAH PINOH BARAT
611101,Sukadana,6111,Kabupaten Kayong Utara,61,Kalimantan Barat,5724,10680,16197,791,16886,SUKADANA
611102,Simpang Hilir,6111,Kabupaten Kayong Utara,61,Kalimantan Barat,7474,11448,18922,980,19791,SIMPANG HILIR
611103,Teluk Batang,6111,Kabupaten Kayong Utara,61,Kalimantan Barat,4296,7637,11930,648,12572,TELUK BATANG
611104,Pulau Maya,6111,Kabupaten Kayong Utara,61,Kalimantan Barat,2533,5337,7641,673,8413,PULAU MAYA
611105,Seponti,6111,Kabupaten Kayong Utara,61,Kalimantan Barat,4514,2633,7147,214,7360,SEPONTI
611106,Kepulauan Karimata,6111,Kabupaten Kayong Utara,61,Kalimantan Barat,986,732,1718,42,1762,KEPULAUAN KARIMATA
611201,Sungai Raya,6112,Kabupaten Kubu Raya,61,Kalimantan Barat,49856,76497,125630,2383,124389,SUNGAI RAYA
611202,Kuala Mandor B,6112,Kabupaten Kubu Raya,61,Kalimantan Barat,3524,14166,17691,346,17999,KUALA MANDOR B
611203,Sungai Ambawang,6112,Kabupaten Kubu Raya,61,Kalimantan Barat,17119,32491,49840,975,49569,SUNGAI AMBAWANG
611204,Terentang,6112,Kabupaten Kubu Raya,61,Kalimantan Barat,4032,2705,6738,167,6908,TERENTANG
611205,Batu Ampar,6112,Kabupaten Kubu Raya,61,Kalimantan Barat,6981,12604,19516,829,20152,BATU AMPAR
611206,Kubu,6112,Kabupaten Kubu Raya,61,Kalimantan Barat,10003,13437,23441,938,24462,KUBU
611207,Rasau Jaya,6112,Kabupaten Kubu Raya,61,Kalimantan Barat,8094,8210,16103,308,16512,RASAU JAYA
611208,Teluk Pakedai,6112,Kabupaten Kubu Raya,61,Kalimantan Barat,3275,8013,10872,840,11751,TELUK PAKEDAI
611209,Sungai Kakap,6112,Kabupaten Kubu Raya,61,Kalimantan Barat,18434,49661,67847,2273,69659,SUNGAI KAKAP
617101,Pontianak Selatan,6171,Kota Pontianak,61,Kalimantan Barat,28718,23119,51656,694,50185,PONTIANAK SELATAN
617102,Pontianak Timur,6171,Kota Pontianak,61,Kalimantan Barat,13961,44071,58328,1034,57117,PONTIANAK TIMUR
617103,Pontianak Barat,6171,Kota Pontianak,61,Kalimantan Barat,22618,58514,80386,1306,78028,PONTIANAK BARAT
617104,Pontianak Utara,6171,Kota Pontianak,61,Kalimantan Barat,30702,45670,75940,1448,74964,PONTIANAK UTARA
617105,Pontianak Kota,6171,Kota Pontianak,61,Kalimantan Barat,25779,45434,71412,772,70382,PONTIANAK KOTA
617106,Pontianak Tenggara,6171,Kota Pontianak,61,Kalimantan Barat,10474,17570,28054,272,27419,PONTIANAK TENGGARA
617201,Singkawang Tengah,6172,Kota Singkawang,61,Kalimantan Barat,13430,23308,36731,508,37106,SINGKAWANG TENGAH
617202,Singkawang Barat,6172,Kota Singkawang,61,Kalimantan Barat,18277,7452,25502,583,25665,SINGKAWANG BARAT
617203,Singkawang Timur,6172,Kota Singkawang,61,Kalimantan Barat,9343,1815,11158,266,11420,SINGKAWANG TIMUR
617204,Singkawang Utara,6172,Kota Singkawang,61,Kalimantan Barat,6488,9375,15861,480,16180,SINGKAWANG UTARA
617205,Singkawang Selatan,6172,Kota Singkawang,61,Kalimantan Barat,16818,8262,25114,527,25552,SINGKAWANG SELATAN
620101,Kumai,6201,Kabupaten Kotawaringin Barat,62,Kalimantan Tengah,12839,16581,28881,1000,30073,KUMAI
620102,Arut Selatan,6201,Kabupaten Kotawaringin Barat,62,Kalimantan Tengah,28560,31063,59461,1686,59356,ARUT SELATAN
620103,Kotawaringin Lama,6201,Kabupaten Kotawaringin Barat,62,Kalimantan Tengah,6400,3852,10252,233,10503,KOTAWARINGIN LAMA
620104,Arut Utara,6201,Kabupaten Kotawaringin Barat,62,Kalimantan Tengah,3728,636,4364,77,4440,ARUT UTARA
620105,Pangkalan Lada,6201,Kabupaten Kotawaringin Barat,62,Kalimantan Tengah,14568,4663,19006,493,19856,PANGKALAN LADA
620106,Pangkalan Banteng,6201,Kabupaten Kotawaringin Barat,62,Kalimantan Tengah,12944,4476,17419,344,17749,PANGKALAN BANTENG
620201,Kota Besi,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,6164,3895,9814,494,10152,KOTA BESI
620202,Cempaga,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,5490,6126,11616,554,11999,CEMPAGA
620203,Mentaya Hulu,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,6595,2529,9126,141,9305,MENTAYA HULU
620204,Parenggean,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,10390,2984,13381,226,13420,PARENGGEAN
620205,Baamang,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,14017,19376,32966,619,33400,BAAMANG
620206,Mentawa Baru Ketapang,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,20034,28279,48219,905,47360,MENTAWA BARU KETAPANG
620207,Mentaya Hilir Utara,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,4341,3201,7446,228,7631,MENTAYA HILIR UTARA
620208,Mentaya Hilir Selatan,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,3377,8802,11970,612,12369,MENTAYA HILIR SELATAN
620209,Pulau Hanaut,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,3483,4716,8189,334,8523,PULAU HANAUT
620210,Antang Kalang,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,5572,775,6347,109,6516,ANTANG KALANG
620211,Teluk Sampit,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,2077,3193,5270,176,5446,TELUK SAMPIT
620212,Seranau,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,3030,3288,6318,327,6502,SERANAU
620213,Cempaga Hulu,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,7065,2157,8694,488,9415,CEMPAGA HULU
620214,Telawang,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,6807,1415,8216,193,8260,TELAWANG
620215,Bukit Santuai,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,3601,958,4559,79,4637,BUKIT SANTUAI
620216,Tualan Hulu,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,3740,400,4140,38,3954,TUALAN HULU
620217,Telaga Antang,6202,Kabupaten Kotawaringin Timur,62,Kalimantan Tengah,8202,1529,9731,195,9924,TELAGA ANTANG
620301,Selat,6203,Kabupaten Kapuas,62,Kalimantan Tengah,12519,24548,36960,981,38137,SELAT
620302,Kapuas Hilir,6203,Kabupaten Kapuas,62,Kalimantan Tengah,3907,3663,7570,245,7821,KAPUAS HILIR
620303,Kapuas Timur,6203,Kabupaten Kapuas,62,Kalimantan Tengah,3964,11440,15269,895,16178,KAPUAS TIMUR
620304,Kapuas Kuala,6203,Kabupaten Kapuas,62,Kalimantan Tengah,4118,5799,9917,679,10594,KAPUAS KUALA
620305,Kapuas Barat,6203,Kabupaten Kapuas,62,Kalimantan Tengah,5848,4793,10641,442,11102,KAPUAS BARAT
620306,Pulau Petak,6203,Kabupaten Kapuas,62,Kalimantan Tengah,3436,7117,10364,776,11140,PULAU PETAK
620307,Kapuas Murung,6203,Kabupaten Kapuas,62,Kalimantan Tengah,5495,8268,13587,716,14115,KAPUAS MURUNG
620308,Basarang,6203,Kabupaten Kapuas,62,Kalimantan Tengah,5581,5848,11330,434,11864,BASARANG
620309,Mantangai,6203,Kabupaten Kapuas,62,Kalimantan Tengah,12032,7446,19478,766,20334,MANTANGAI
620310,Timpah,6203,Kabupaten Kapuas,62,Kalimantan Tengah,4731,670,5399,117,5509,TIMPAH
620311,Kapuas Tengah,6203,Kabupaten Kapuas,62,Kalimantan Tengah,6515,885,7399,143,7389,KAPUAS TENGAH
620312,Kapuas Hulu,6203,Kabupaten Kapuas,62,Kalimantan Tengah,3993,426,4419,85,4608,KAPUAS HULU
620313,Tamban Catur,6203,Kabupaten Kapuas,62,Kalimantan Tengah,3359,4916,8275,358,8633,TAMBAN CATUR
620314,Pasak Talawang,6203,Kabupaten Kapuas,62,Kalimantan Tengah,3053,659,3712,68,3780,PASAK TALAWANG
620315,Mandau Talawang,6203,Kabupaten Kapuas,62,Kalimantan Tengah,2852,215,3067,29,3096,MANDAU TALAWANG
620316,Dadahup,6203,Kabupaten Kapuas,62,Kalimantan Tengah,3370,2372,5739,193,5816,DADAHUP
620317,Bataguh,6203,Kabupaten Kapuas,62,Kalimantan Tengah,10003,9920,19767,909,20948,BATAGUH
620401,Jenamas,6204,Kabupaten Barito Selatan,62,Kalimantan Tengah,1794,3251,5045,306,5410,JENAMAS
620402,Dusun Hilir,6204,Kabupaten Barito Selatan,62,Kalimantan Tengah,4377,5216,9604,259,9857,DUSUN HILIR
620403,Karau Kuala,6204,Kabupaten Barito Selatan,62,Kalimantan Tengah,5173,3826,9001,312,9309,KARAU KUALA
620404,Dusun Utara,6204,Kabupaten Barito Selatan,62,Kalimantan Tengah,6939,2514,9256,382,9770,DUSUN UTARA
620405,Gn. Bintang Awai,6204,Kabupaten Barito Selatan,62,Kalimantan Tengah,8224,2979,11203,194,11395,GN. BINTANG AWAI
620406,Dusun Selatan,6204,Kabupaten Barito Selatan,62,Kalimantan Tengah,17495,15626,32839,854,33130,DUSUN SELATAN
620501,Montallat,6205,Kabupaten Barito Utara,62,Kalimantan Tengah,4268,1861,6129,285,6414,MONTALLAT
620502,Gunung Timang,6205,Kabupaten Barito Utara,62,Kalimantan Tengah,5004,1499,6503,135,6678,GUNUNG TIMANG
620503,Gunung Purei,6205,Kabupaten Barito Utara,62,Kalimantan Tengah,1167,518,1685,42,1733,GUNUNG PUREI
620504,Teweh Timur,6205,Kabupaten Barito Utara,62,Kalimantan Tengah,2334,1275,3609,108,3585,TEWEH TIMUR
620505,Teweh Tengah,6205,Kabupaten Barito Utara,62,Kalimantan Tengah,13717,14291,27779,862,39406,TEWEH TENGAH
620506,Lahei,6205,Kabupaten Barito Utara,62,Kalimantan Tengah,4544,2866,7392,254,6832,LAHEI
620507,Teweh Baru,6205,Kabupaten Barito Utara,62,Kalimantan Tengah,6429,4215,10501,627,10701,TEWEH BARU
620508,Teweh Selatan,6205,Kabupaten Barito Utara,62,Kalimantan Tengah,5790,2139,7929,175,8173,TEWEH SELATAN
620509,Lahei Barat,6205,Kabupaten Barito Utara,62,Kalimantan Tengah,2927,2764,5694,185,5658,LAHEI BARAT
620601,Kamipang,6206,Kabupaten Katingan,62,Kalimantan Tengah,3083,1024,4107,79,4186,KAMIPANG
620602,Katingan Hilir,6206,Kabupaten Katingan,62,Kalimantan Tengah,13861,6335,19739,590,20526,KATINGAN HILIR
620603,Tewang Sangalang Garing,6206,Kabupaten Katingan,62,Kalimantan Tengah,6419,953,7055,396,7550,TEWANG SANGALANG GARING
620604,Pulau Malan,6206,Kabupaten Katingan,62,Kalimantan Tengah,4809,1054,5863,129,5992,PULAU MALAN
620605,Katingan Tengah,6206,Kabupaten Katingan,62,Kalimantan Tengah,11081,3830,14909,244,15155,KATINGAN TENGAH
620606,Sanaman Mantikei,6206,Kabupaten Katingan,62,Kalimantan Tengah,5421,685,6106,121,6228,SANAMAN MANTIKEI
620607,Marikit,6206,Kabupaten Katingan,62,Kalimantan Tengah,3499,388,3887,71,3958,MARIKIT
620608,Katingan Hulu,6206,Kabupaten Katingan,62,Kalimantan Tengah,3266,1053,4319,105,4424,KATINGAN HULU
620609,Mendawai,6206,Kabupaten Katingan,62,Kalimantan Tengah,1439,883,2322,59,2381,MENDAWAI
620610,Katingan Kuala,6206,Kabupaten Katingan,62,Kalimantan Tengah,7166,3303,10280,573,10878,KATINGAN KUALA
620611,Tasik Payawan,6206,Kabupaten Katingan,62,Kalimantan Tengah,3470,1247,4717,131,4851,TASIK PAYAWAN
620612,Petak Malai,6206,Kabupaten Katingan,62,Kalimantan Tengah,1807,214,2021,33,2054,PETAK MALAI
620613,Bukit Raya,6206,Kabupaten Katingan,62,Kalimantan Tengah,1511,311,1822,49,1872,BUKIT RAYA
620701,Seruyan Hilir,6207,Kabupaten Seruyan,62,Kalimantan Tengah,11259,7768,19022,509,18914,SERUYAN HILIR
