kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov,votes_anies,votes_prabowo,votes_ganjar,suara_sah,suara_tidak_sah,jumlah_tps,tps_dengan_data,tps_coverage_pct
510701,Rendang,5107,Kabupaten Karangasem,51,Bali,395,16492,8900,25201,729,144,138,95.8
510702,Sidemen,5107,Kabupaten Karangasem,51,Bali,456,15133,7407,17878,466,130,118,90.8
510703,Manggis,5107,Kabupaten Karangasem,51,Bali,487,10264,8499,13573,403,176,104,59.1
510704,Karangasem,5107,Kabupaten Karangasem,51,Bali,2280,17982,9135,20857,559,335,152,45.4
510705,Abang,5107,Kabupaten Karangasem,51,Bali,723,21354,17926,36767,1305,273,221,81.0
510706,Bebandem,5107,Kabupaten Karangasem,51,Bali,989,12019,8673,17008,511,186,116,62.4
510707,Selat,5107,Kabupaten Karangasem,51,Bali,406,9122,6280,13349,485,159,88,55.3
510708,Kubu,5107,Kabupaten Karangasem,51,Bali,264,12478,6677,11930,313,274,110,40.1
510801,Gerokgak,5108,Kabupaten Buleleng,51,Bali,3245,12956,6929,19380,355,270,106,39.3
510802,Seririt,5108,Kabupaten Buleleng,51,Bali,997,10202,6083,11490,262,266,89,33.5
510803,Busungbiu,5108,Kabupaten Buleleng,51,Bali,244,7770,4708,10297,237,154,66,42.9
510804,Banjar,5108,Kabupaten Buleleng,51,Bali,428,11657,6773,13203,387,249,94,37.8
510805,Sukasada,5108,Kabupaten Buleleng,51,Bali,1048,10567,6428,15991,431,256,90,35.2
510806,Buleleng,5108,Kabupaten Buleleng,51,Bali,2979,23970,14786,35086,637,429,208,48.5
510807,Sawan,5108,Kabupaten Buleleng,51,Bali,271,7498,5280,9005,189,233,68,29.2
510808,Kubutambahan,5108,Kabupaten Buleleng,51,Bali,95,4883,2763,5196,93,204,40,19.6
510809,Tejakula,5108,Kabupaten Buleleng,51,Bali,420,3732,3958,5015,117,214,44,20.6
517101,Denpasar Selatan,5171,Kota Denpasar,51,Bali,343,4102,2444,3998,61,503,34,6.8
517102,Denpasar Timur,5171,Kota Denpasar,51,Bali,824,12491,8046,17839,270,352,104,29.5
517103,Denpasar Barat,5171,Kota Denpasar,51,Bali,1677,9785,5002,10304,142,551,85,15.4
517104,Denpasar Utara,5171,Kota Denpasar,51,Bali,1360,24279,15409,37066,610,481,200,41.6
520101,Gerung,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat,14626,28633,2677,41164,1176,275,230,83.6
520102,Kediri,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat,10500,13243,1071,23074,484,179,115,64.2
520103,Narmada,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat,9478,25032,3785,33192,885,321,196,61.1
520107,Sekotong,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat,2776,7625,671,8916,2435,227,56,24.7
520108,Labuapi,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat,12002,19382,1370,27998,646,215,153,71.2
520109,Gunungsari,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat,9401,15067,1505,23015,564,284,130,45.8
520112,Lingsar,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat,7594,18875,2571,25726,678,234,143,61.1
520113,Lembar,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat,5110,11612,1028,16370,382,167,88,52.7
520114,Batu Layar,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat,6879,10112,1463,17005,432,176,102,58.0
520115,Kuripan,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat,2933,9828,680,12342,298,129,67,51.9
520201,Praya,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat,24449,40185,3427,63948,1221,366,339,92.6
520202,Jonggat,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat,16787,37004,3424,53289,1741,341,311,91.2
520203,Batukliang,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat,13442,28788,2608,34399,951,277,247,89.2
520204,Pujut,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat,15375,52834,5270,64577,840,384,349,90.9
520205,Praya Barat,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat,11582,28926,2280,27427,551,280,219,78.2
520206,Praya Timur,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat,7232,30443,2956,31434,479,248,205,82.7
520207,Janapria,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat,7968,25140,2147,25117,890,275,189,68.7
520208,Pringgarata,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat,11811,24786,2183,32416,1064,224,202,90.2
520209,Kopang,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat,14428,31023,2493,42213,1312,303,271,89.4
520210,Praya Tengah,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat,12386,25911,1742,35854,680,231,204,88.3
520211,Praya Barat Daya,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat,7415,20401,1748,24548,594,199,156,78.4
520212,Batukliang Utara,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat,8658,19938,1673,25458,808,188,166,88.3
520301,Keruak,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,5858,23396,2218,23352,418,182,164,90.1
520302,Sakra,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,6190,22574,3152,23405,420,183,158,86.3
520303,Terara,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,7739,27286,2147,34612,987,242,206,85.1
520304,Sikur,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,8341,28237,4305,38339,744,245,211,86.1
520305,Masbagik,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,15090,40111,3621,48595,979,327,293,89.6
520306,Sukamulia,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,4298,14020,2017,19162,337,109,103,94.5
520307,Selong,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,9642,24818,7413,35753,653,268,204,76.1
520308,Pringgabaya,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,8615,27441,2879,28108,576,317,195,61.5
520309,Aikmel,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,8499,19437,2377,25665,630,207,160,77.3
520310,Sambelia,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,3445,14660,1836,16328,371,114,104,91.2
520311,Montong Gading,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,5666,16980,2957,20319,523,153,140,91.5
520312,Pringgasela,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,8017,22052,2674,20620,338,180,160,88.9
520313,Suralaga,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,6364,23619,5608,34022,670,191,190,99.5
520314,Wanasaba,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,9441,21136,4170,32071,613,219,180,82.2
520315,Sembalun,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,2924,10057,1036,11877,276,71,66,93.0
520316,Suwela,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,4356,19421,2249,25243,496,145,142,97.9
520317,Labuhan Haji,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,7606,24619,4124,34734,854,196,189,96.4
520318,Sakra Timur,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,4779,20581,3507,19733,325,157,156,99.4
520319,Sakra Barat,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,6074,19954,4015,27048,610,181,164,90.6
520320,Jerowaru,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,5014,23019,2854,28346,455,192,155,80.7
520321,Lenek,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat,2821,14040,1399,14913,316,131,93,71.0
520402,Lunyuk,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,2000,9568,1409,11193,199,64,63,98.4
520405,Alas,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,4486,10763,1886,15653,369,93,88,94.6
520406,Utan,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,3218,11509,1433,13892,392,102,84,82.4
520407,Batu Lanteh,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,1025,3537,363,4413,82,44,28,63.6
520408,Sumbawa,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,8720,15515,2352,19524,240,185,135,73.0
520409,Moyo Hilir,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,3358,12966,729,15869,319,85,84,98.8
520410,Moyo Hulu,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,2730,9335,1002,12414,702,77,66,85.7
520411,Ropang,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,357,2262,303,2007,69,20,13,65.0
520412,Lape,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,1305,6344,561,6211,99,62,43,69.4
520413,Plampang,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,3406,11966,1574,15266,255,106,91,85.8
520414,Empang,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,2962,9834,1239,12765,232,76,69,90.8
520417,Alas Barat,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,3141,7082,1153,6503,119,69,62,89.9
520418,Labuhan Badas,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,4689,13639,1611,17964,275,113,112,99.1
520419,Labangka,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,1326,5516,613,7275,206,38,37,97.4
520420,Buer,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,2134,5790,1120,8544,247,47,47,100.0
520421,Rhee,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,680,3984,519,5183,94,27,27,100.0
520422,Unter Iwes,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,3373,8743,832,12107,233,71,66,93.0
520423,Moyo Utara,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,1799,4351,290,5191,114,36,31,86.1
520424,Maronge,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,1318,4743,395,6456,188,35,33,94.3
520425,Tarano,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,2016,7555,573,9109,152,60,56,93.3
520426,Lopok,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,2372,8232,753,9257,157,64,57,89.1
520427,Lenangguar,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,1136,2483,289,3382,88,27,21,77.8
520428,Orong Telu,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,431,1039,93,1035,33,22,11,50.0
520429,Lantung,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat,334,1648,130,1882,28,11,10,90.9
520501,Dompu,5205,Kabupaten Dompu,52,Nusa Tenggara Barat,5540,12259,553,13906,231,157,81,51.6
520502,Kempo,5205,Kabupaten Dompu,52,Nusa Tenggara Barat,2029,8895,578,10547,162,67,59,88.1
520503,Hu'u,5205,Kabupaten Dompu,52,Nusa Tenggara Barat,2037,9296,294,10695,168,56,51,91.1
520504,Kilo,5205,Kabupaten Dompu,52,Nusa Tenggara Barat,1677,5775,246,6791,194,46,37,80.4
520505,Woja,5205,Kabupaten Dompu,52,Nusa Tenggara Barat,6460,22953,797,27918,528,181,144,79.6
520506,Pekat,5205,Kabupaten Dompu,52,Nusa Tenggara Barat,2922,10164,846,13263,298,105,67,63.8
520507,Manggalewa,5205,Kabupaten Dompu,52,Nusa Tenggara Barat,3007,14368,834,17693,287,97,82,84.5
520508,Pajo,5205,Kabupaten Dompu,52,Nusa Tenggara Barat,1372,5569,245,6671,195,46,36,78.3
520601,Monta,5206,Kabupaten Bima,52,Nusa Tenggara Barat,4165,15756,615,13997,612,121,107,88.4
520602,Bolo,5206,Kabupaten Bima,52,Nusa Tenggara Barat,3620,7481,301,5874,81,153,56,36.6
520603,Woha,5206,Kabupaten Bima,52,Nusa Tenggara Barat,5547,14366,578,14027,354,152,101,66.4
520604,Belo,5206,Kabupaten Bima,52,Nusa Tenggara Barat,4253,11925,340,13293,283,88,80,90.9
520605,Wawo,5206,Kabupaten Bima,52,Nusa Tenggara Barat,3012,6583,285,9033,218,60,53,88.3
520606,Sape,5206,Kabupaten Bima,52,Nusa Tenggara Barat,6346,17574,541,20393,474,184,127,69.0
520607,Wera,5206,Kabupaten Bima,52,Nusa Tenggara Barat,3825,12443,712,12709,406,104,91,87.5
520608,Donggo,5206,Kabupaten Bima,52,Nusa Tenggara Barat,1646,3916,175,2446,21,61,27,44.3
520609,Sanggar,5206,Kabupaten Bima,52,Nusa Tenggara Barat,1465,5457,1354,6167,195,42,40,95.2
520610,Ambalawi,5206,Kabupaten Bima,52,Nusa Tenggara Barat,2081,7345,397,8303,189,71,55,77.5
520611,Langgudu,5206,Kabupaten Bima,52,Nusa Tenggara Barat,3811,9277,411,12802,303,101,74,73.3
520612,Lambu,5206,Kabupaten Bima,52,Nusa Tenggara Barat,4790,12755,614,14897,413,124,98,79.0
520613,Madapangga,5206,Kabupaten Bima,52,Nusa Tenggara Barat,5389,10189,437,12656,284,103,86,83.5
520614,Tambora,5206,Kabupaten Bima,52,Nusa Tenggara Barat,697,3650,215,4242,87,26,25,96.2
520615,Soromandi,5206,Kabupaten Bima,52,Nusa Tenggara Barat,2659,6613,362,9396,191,58,45,77.6
520616,Parado,5206,Kabupaten Bima,52,Nusa Tenggara Barat,80,206,2,288,6,34,2,5.9
520617,Lambitu,5206,Kabupaten Bima,52,Nusa Tenggara Barat,1091,2168,150,2693,72,20,18,90.0
520618,Palibelo,5206,Kabupaten Bima,52,Nusa Tenggara Barat,3290,9227,406,11360,353,86,64,74.4
520701,Jereweh,5207,Kabupaten Sumbawa Barat,52,Nusa Tenggara Barat,1975,4333,274,5057,146,30,30,100.0
520702,Taliwang,5207,Kabupaten Sumbawa Barat,52,Nusa Tenggara Barat,4127,6550,677,8501,192,169,57,33.7
520703,Seteluk,5207,Kabupaten Sumbawa Barat,52,Nusa Tenggara Barat,3212,8479,725,11539,292,57,57,100.0
520704,Sekongkang,5207,Kabupaten Sumbawa Barat,52,Nusa Tenggara Barat,2527,3735,394,6656,219,29,29,100.0
520705,Brang Rea,5207,Kabupaten Sumbawa Barat,52,Nusa Tenggara Barat,2593,6904,686,9726,204,51,51,100.0
520706,Poto Tano,5207,Kabupaten Sumbawa Barat,52,Nusa Tenggara Barat,1146,4245,610,4733,179,39,30,76.9
520707,Brang Ene,5207,Kabupaten Sumbawa Barat,52,Nusa Tenggara Barat,1215,2759,383,4144,117,23,23,100.0
520708,Maluk,5207,Kabupaten Sumbawa Barat,52,Nusa Tenggara Barat,2061,3779,451,4659,99,34,27,79.4
520801,Tanjung,5208,Kabupaten Lombok Utara,52,Nusa Tenggara Barat,8741,20209,4691,33064,1638,168,163,97.0
520802,Gangga,5208,Kabupaten Lombok Utara,52,Nusa Tenggara Barat,8275,21130,3332,32360,689,155,154,99.4
520803,Kayangan,5208,Kabupaten Lombok Utara,52,Nusa Tenggara Barat,5646,20358,2762,28449,708,148,147,99.3
520804,Bayan,5208,Kabupaten Lombok Utara,52,Nusa Tenggara Barat,5680,25505,3174,33744,963,170,170,100.0
520805,Pemenang,5208,Kabupaten Lombok Utara,52,Nusa Tenggara Barat,9789,12521,1952,23748,724,108,106,98.1
527101,Ampenan,5271,Kota Mataram,52,Nusa Tenggara Barat,12140,18112,2751,24884,647,250,158,63.2
527102,Mataram,5271,Kota Mataram,52,Nusa Tenggara Barat,15263,24265,6607,36444,727,222,211,95.0
527103,Cakranegara,5271,Kota Mataram,52,Nusa Tenggara Barat,7961,19964,7663,20411,514,206,173,84.0
527104,Sekarbela,5271,Kota Mataram,52,Nusa Tenggara Barat,9161,10644,1519,9141,165,160,98,61.3
527105,Selaparang,5271,Kota Mataram,52,Nusa Tenggara Barat,12166,17820,3426,26006,615,218,168,77.1
527106,Sandubaya,5271,Kota Mataram,52,Nusa Tenggara Barat,9048,21390,3517,21682,593,192,159,82.8
527201,Rasanae Barat,5272,Kota Bima,52,Nusa Tenggara Barat,6217,10522,996,17443,258,76,73,96.1
527202,Rasanae Timur,5272,Kota Bima,52,Nusa Tenggara Barat,2595,9006,318,11024,299,52,51,98.1
527203,Asakota,5272,Kota Bima,52,Nusa Tenggara Barat,6082,12654,800,16617,300,88,78,88.6
527204,Raba,5272,Kota Bima,52,Nusa Tenggara Barat,5278,11481,547,16317,354,106,72,67.9
527205,Mpunda,5272,Kota Bima,52,Nusa Tenggara Barat,8052,10579,772,18472,240,82,77,93.9
530104,Semau,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,31,2229,712,835,2,25,16,64.0
530105,Kupang Barat,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,101,6262,1513,7473,61,55,40,72.7
530106,Kupang Timur,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,233,10642,3249,11754,85,133,73,54.9
530107,Sulamu,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,249,5391,1782,7199,138,52,43,82.7
530108,Kupang Tengah,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,189,9283,2841,11039,105,115,61,53.0
530109,Amarasi,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,222,5005,2443,5975,51,53,43,81.1
530110,Fatuleu,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,67,3159,1218,3300,32,78,25,32.1
530111,Takari,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,379,7319,2498,9227,120,77,67,87.0
530112,Amfoang Selatan,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,92,1157,404,1422,8,27,9,33.3
530113,Amfoang Utara,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,67,945,411,193,3,25,10,40.0
530116,Nekamese,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,119,4102,1084,5236,39,38,29,76.3
530117,Amarasi Barat,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,99,5003,1937,5773,41,51,40,78.4
530118,Amarasi Selatan,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,67,3770,1428,4225,34,38,31,81.6
530119,Amarasi Timur,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,53,1607,821,2318,19,27,15,55.6
530120,Amabi Oefeto Timur,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,60,2571,1600,3574,48,44,26,59.1
530121,Amfoang Barat Daya,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,40,1208,529,1777,9,16,10,62.5
530122,Amfoang Barat Laut,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,78,1413,1043,2257,29,33,18,54.5
530123,Semau Selatan,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,21,1601,526,1517,13,20,12,60.0
530124,Taebenu,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,84,2972,920,3206,20,51,21,41.2
530125,Amabi Oefeto,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,39,2120,644,1969,14,27,15,55.6
530126,Amfoang Timur,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,110,1243,736,1437,16,25,15,60.0
530127,Fatuleu Barat,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,113,2208,846,3167,48,29,19,65.5
530128,Fatuleu Tengah,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,33,2246,383,2456,18,18,15,83.3
530130,Amfoang Tengah,5301,Kabupaten Kupang,53,Nusa Tenggara Timur,72,1221,529,1826,21,19,10,52.6
530201,Kota Soe,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,524,8772,2889,9270,85,110,59,53.6
530202,Mollo Selatan,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,206,3662,1240,5443,74,54,31,57.4
530203,Mollo Utara,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,194,3619,2701,4981,27,75,39,52.0
530204,Amanuban Timur,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,318,1902,1113,2985,74,49,22,44.9
530205,Amanuban Tengah,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,111,3689,2330,5731,51,46,31,67.4
530206,Amanuban Selatan,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,57,1136,877,607,11,72,11,15.3
530207,Amanuban Barat,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,124,4669,1693,4695,35,70,32,45.7
530208,Amanatun Selatan,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,111,1915,1312,2989,57,55,19,34.5
530209,Amanatun Utara,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,133,2505,1662,3728,101,49,29,59.2
530210,KI'E,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,374,5259,4391,8707,90,66,53,80.3
530211,Kuanfatu,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,90,1773,1734,3072,22,59,22,37.3
530212,Fatumnasi,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,41,502,605,977,14,23,6,26.1
530213,Polen,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,143,2497,2118,3938,53,43,29,67.4
530214,Batu Putih,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,109,2446,2062,3607,25,38,22,57.9
530215,Boking,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,135,1844,1005,2655,94,29,17,58.6
530216,Toianas,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,98,2786,1395,3894,45,38,28,73.7
530217,Nunkolo,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,7,71,86,164,8,41,1,2.4
530218,Oenino,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,52,1366,858,1924,28,36,13,36.1
530219,Kolbano,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,189,4782,2835,5904,62,57,39,68.4
530220,Kot olin,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,89,2023,872,1548,19,37,17,45.9
530221,Kualin,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,127,2336,1964,3493,57,61,24,39.3
530222,Mollo Barat,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,44,1615,811,2470,29,24,14,58.3
530223,Kok Baun,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,13,612,212,402,9,11,6,54.5
530224,Noebana,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,85,965,926,1831,68,16,13,81.2
530225,Santian,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,60,1059,464,1036,9,20,9,45.0
530226,Noebeba,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,95,666,588,1087,4,36,7,19.4
530227,Kuatnana,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,38,1288,825,1476,15,49,12,24.5
530228,Fautmolo,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,305,1691,1522,3225,83,22,20,90.9
530229,Fatukopa,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,150,1188,1002,2268,73,20,16,80.0
530230,Mollo Tengah,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,50,1589,1187,2474,24,24,15,62.5
530231,Tobu,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,43,864,902,1012,7,32,11,34.4
530232,Nunbena,5302,Kabupaten Timor Tengah Selatan,53,Nusa Tenggara Timur,40,765,623,1220,6,17,8,47.1
530301,Miomaffo Timur,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,82,4014,1551,5113,47,39,29,74.4
530302,Miomaffo Barat,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,103,2656,3003,4415,57,46,31,67.4
530303,Biboki Selatan,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,94,2180,1047,2993,86,28,20,71.4
530304,Noemuti,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,91,2835,1920,4682,110,40,30,75.0
530305,Kota Kefamenanu,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,256,9083,2359,9666,112,125,55,44.0
530306,Biboki Utara,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,36,2387,731,2839,78,33,18,54.5
530307,Biboki Anleu,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,129,4697,3067,7535,149,48,42,87.5
530308,Insana,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,177,5549,2803,7064,207,60,48,80.0
530309,Insana Utara,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,73,2491,751,1659,58,31,18,58.1
530310,Noemuti Timur,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,41,902,720,1663,62,13,9,69.2
530311,Miomaffo Tengah,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,43,1530,1255,2396,56,19,15,78.9
530312,Musi,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,30,1002,567,1464,32,16,10,62.5
530313,Mutis,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,101,1092,973,2168,67,23,13,56.5
530314,Bikomi Selatan,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,42,1290,756,1526,32,34,12,35.3
530315,Bikomi Tengah,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,70,1896,1045,2664,87,25,18,72.0
530316,Bikomi Nilulat,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,56,964,924,1944,50,16,12,75.0
530317,Bikomi Utara,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,55,1575,979,1974,30,21,14,66.7
530318,Naibenu,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,36,1154,995,2185,59,17,12,70.6
530319,Insana Fafinesu,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,65,1110,855,2022,105,17,11,64.7
530320,Insana Barat,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,62,1744,688,2189,61,34,16,47.1
530321,Insana Tengah,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,74,2941,1422,4066,113,34,25,73.5
530322,Biboki Tan Pah,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,39,2340,616,2783,55,17,16,94.1
530323,Biboki Moenleu,5303,Kabupaten Timor Tengah Utara,53,Nusa Tenggara Timur,75,2029,756,2657,141,24,16,66.7
